customer_state,total_payment_value,payment_count,principal_payment_type,total_freight,total_weight_g,total_volume_cm3,seller_state_count,category_count,principal_category_by_price,principal_seller_state_by_price,distancia_km
RJ,1871.64,1,credit_card,21.64,550,3600,1,1,relogios_presentes,RJ,97.832537
RJ,139.2,1,credit_card,13.3,1800,4500,1,1,cama_mesa_banho,SP,776.538013
SP,148.32,1,credit_card,30.32,1200,1728,1,1,utilidades_domesticas,MG,319.413761
RJ,46,1,credit_card,14.1,250,2378,1,1,informatica_acessorios,MG,343.573679
SP,70.72,1,credit_card,11.73,200,3960,1,1,beleza_saude,SP,41.740776
RJ,50.09,1,credit_card,15.1,217,3136,1,1,informatica_acessorios,SP,296.604231
SP,103.54,1,boleto,7.54,700,6000,1,1,moveis_decoracao,SP,18.66698
SP,45.78,1,voucher,14.29,2250,6750,1,1,esporte_lazer,SP,55.672348
SP,32.09,1,credit_card,15.1,200,2052,1,1,utilidades_domesticas,MG,498.486386
RJ,62.22,1,credit_card,15.23,500,3300,1,1,informatica_acessorios,SP,350.384327
SP,53.58,1,credit_card,7.58,100,1331,1,1,beleza_saude,SP,60.27612
RJ,112.59,1,credit_card,21.59,1825,20944,1,1,cama_mesa_banho,SP,635.929381
SP,149.7,1,credit_card,14.7,350,1547,1,1,informatica_acessorios,RJ,371.598831
SP,32.09,1,boleto,15.1,200,2052,1,1,utilidades_domesticas,MG,572.854372
SP,262.02,1,credit_card,10.12,950,4000,1,1,esporte_lazer,SP,47.803488
SP,128.5,1,credit_card,23.5,3400,20384,1,1,brinquedos,PR,322.460278
SP,141.33,1,credit_card,21.33,2220,18000,1,1,cama_mesa_banho,PR,823.16679
SP,133.46,1,credit_card,14.56,1400,5544,1,1,beleza_saude,PR,475.615854
SP,102.96,1,credit_card,12.97,250,3960,1,1,beleza_saude,SP,528.246154
SP,23.29,1,boleto,7.39,418,3276,1,1,esporte_lazer,SP,12.013943
SP,35.74,1,credit_card,9.74,1050,27000,1,1,utilidades_domesticas,SP,149.195463
SP,275.59,1,credit_card,37.6,20800,103680,1,1,brinquedos,SP,15.72286
SP,75.48,1,credit_card,12.78,550,28000,1,1,cama_mesa_banho,SP,295.430438
RJ,59.63,1,credit_card,13.23,180,2288,1,1,beleza_saude,RJ,82.625459
SP,65.71,1,boleto,12.71,650,2560,1,1,cama_mesa_banho,SP,240.514467
SP,33.99,1,credit_card,9.09,200,600,1,1,cama_mesa_banho,SP,194.200577
SP,143.16,1,credit_card,23.16,9400,70875,1,1,moveis_decoracao,SP,12.885674
SP,85.52,1,credit_card,25.74,546,5824,1,1,beleza_saude,SP,223.901777
SP,172.92,1,credit_card,13.02,4025,23736,1,1,cama_mesa_banho,SP,17.57797
SP,112.62,1,credit_card,13.81,200,2873,1,1,informatica_acessorios,PR,572.080692
SP,160.37,1,credit_card,20.47,2083,13524,1,1,esporte_lazer,PR,339.980923
SP,172.67,1,credit_card,14.87,2075,25662,1,1,utilidades_domesticas,SP,151.791265
SP,102.56,1,credit_card,12.76,173,2808,1,1,informatica_acessorios,PR,286.85899
SP,122.77,1,credit_card,9.78,900,8000,1,1,moveis_decoracao,SP,27.795181
SP,47.68,1,credit_card,12.79,450,352,1,1,beleza_saude,SP,310.046229
SP,54.88,1,credit_card,7.39,400,2200,1,1,esporte_lazer,SP,19.746081
SP,105.77,1,credit_card,17.87,1300,12500,1,1,moveis_decoracao,PR,704.598743
SP,105.29,1,credit_card,15.39,1400,6160,1,1,beleza_saude,MG,512.377237
SP,27.78,1,credit_card,8.88,483,13156,1,1,utilidades_domesticas,SP,14.647814
RJ,109.08,1,boleto,23.18,1175,11025,1,1,cama_mesa_banho,SP,584.139633
RJ,114.45,1,credit_card,14.46,633,5148,1,1,beleza_saude,SP,330.750634
SP,82.73,1,credit_card,12.83,900,4800,1,1,cama_mesa_banho,SP,248.34326
SP,76.38,1,credit_card,12.58,350,2688,1,1,esporte_lazer,PR,541.577415
SP,72.62,1,credit_card,12.72,3600,15625,1,1,beleza_saude,SP,36.807117
RJ,469.35,1,boleto,54.65,4800,22848,1,1,cama_mesa_banho,SP,369.628357
SP,132,1,credit_card,42.3,1650,5016,1,1,brinquedos,PR,318.61244
SP,72.66,1,voucher,12.76,800,12716,1,1,cama_mesa_banho,SP,295.525888
RJ,72.64,1,credit_card,17.64,2200,8000,1,1,moveis_decoracao,MG,356.73559
SP,198.58,1,credit_card,8.59,150,4096,1,1,relogios_presentes,SP,34.592102
RJ,74,1,credit_card,14.01,1400,30008,1,1,cama_mesa_banho,RJ,56.95427
SP,828.08,1,credit_card,28.18,2400,17600,1,1,brinquedos,RJ,507.238424
SP,123.34,1,credit_card,13.35,3775,31500,1,1,esporte_lazer,SP,127.532228
SP,43.8,1,credit_card,12.79,450,5120,1,1,beleza_saude,SP,283.129595
SP,63.65,1,credit_card,11.75,500,4608,1,1,informatica_acessorios,SP,39.459659
RJ,58.1,1,boleto,14.1,250,640,1,1,relogios_presentes,SP,384.886906
SP,82.65,1,credit_card,13.15,200,4000,1,1,beleza_saude,SP,327.61726
RJ,218.64,1,credit_card,18.65,29100,27500,1,1,beleza_saude,SP,306.800476
SP,54,1,boleto,14.1,200,1875,1,1,informatica_acessorios,MG,517.264908
SP,99.43,1,credit_card,9.44,250,3960,1,1,beleza_saude,SP,82.890642
SP,298.35,1,credit_card,23.7,900,4950,1,1,beleza_saude,SP,94.169332
SP,31.77,1,credit_card,7.78,100,4500,1,1,beleza_saude,SP,55.920804
SP,85.81,1,boleto,7.81,250,640,1,1,relogios_presentes,SP,163.436837
SP,91.48,1,credit_card,11.58,750,9900,1,1,moveis_decoracao,SP,41.136551
RJ,33.22,1,credit_card,18.23,100,720,1,1,beleza_saude,SP,453.49794
RJ,85.84,1,boleto,20.94,1750,36000,1,1,cama_mesa_banho,SP,546.302828
SP,73.44,1,credit_card,13.54,213,2808,1,1,informatica_acessorios,PR,539.654826
RJ,321.38,1,credit_card,71.48,5300,128000,1,1,moveis_decoracao,SP,503.773259
SP,224.39,1,credit_card,14.49,342,3510,1,1,relogios_presentes,SP,134.866977
SP,58.62,1,boleto,8.72,400,3750,1,1,moveis_decoracao,SP,29.992616
SP,93.1,1,credit_card,11.2,1350,5148,1,1,beleza_saude,SP,27.217856
SP,343.71,1,credit_card,13.71,400,2992,1,1,beleza_saude,SP,438.044152
SP,95.51,1,boleto,12.71,173,2808,1,1,informatica_acessorios,PR,480.364834
SP,69.24,1,credit_card,9.34,1000,12167,1,1,esporte_lazer,SP,59.475889
SP,202.07,1,boleto,23.07,6450,8000,1,1,esporte_lazer,SP,258.207861
RJ,65.9,1,credit_card,32.1,820,6552,1,1,moveis_decoracao,PR,864.706542
SP,46.64,1,credit_card,11.74,700,22000,1,1,cama_mesa_banho,SP,129.175264
SP,109.18,1,credit_card,16.28,1825,20944,1,1,cama_mesa_banho,SP,93.705038
SP,103.08,1,credit_card,13.18,1250,13500,1,1,esporte_lazer,SP,7.57141
SP,238.01,1,boleto,14.01,263,2652,1,1,relogios_presentes,SP,291.110709
SP,63.7,1,boleto,13.71,800,2560,1,1,cama_mesa_banho,SP,354.416939
SP,56.78,1,credit_card,7.78,300,640,1,1,relogios_presentes,SP,19.885026
RJ,71.31,1,boleto,39.41,650,9750,1,1,cama_mesa_banho,SP,575.939079
SP,134.34,1,boleto,44.34,600,6336,1,1,informatica_acessorios,SP,72.157018
RJ,96.06,1,credit_card,30.66,750,6936,1,1,esporte_lazer,SP,354.437121
SP,170.16,1,credit_card,25.26,257,6123,1,1,informatica_acessorios,PR,357.82901
RJ,31.66,1,credit_card,15.11,250,15625,1,1,utilidades_domesticas,SP,378.031047
SP,119.85,1,credit_card,12.25,6350,23625,1,1,cama_mesa_banho,SP,228.485745
SP,50.87,1,boleto,13.37,1250,8640,1,1,moveis_decoracao,SP,513.518901
SP,224.5,1,credit_card,34.6,8917,48600,1,1,cama_mesa_banho,SP,197.517216
SP,82.98,1,credit_card,13.08,2600,15000,1,1,moveis_decoracao,SP,22.298469
SP,59.98,1,boleto,13.08,2150,14250,1,1,utilidades_domesticas,SP,11.501405
SP,74.69,1,boleto,18.69,3500,6120,1,1,beleza_saude,SP,166.304812
SP,91.21,1,credit_card,13.21,250,640,1,1,relogios_presentes,SP,238.154448
RJ,364.99,1,credit_card,16.19,363,3042,1,1,relogios_presentes,SP,403.982571
SP,71.85,1,credit_card,12.85,167,704,1,1,informatica_acessorios,SP,138.609929
SP,104.56,1,credit_card,17.86,350,6720,1,1,cama_mesa_banho,SP,476.143304
SP,63.7,1,credit_card,12.7,900,23625,1,1,cama_mesa_banho,SP,288.61728
SP,157.2,1,boleto,8.3,191,3570,1,1,relogios_presentes,SP,113.4273
RJ,137.99,1,credit_card,18.09,4450,5712,1,1,moveis_decoracao,MG,351.834978
SP,34.86,1,credit_card,10.96,225,6300,1,1,beleza_saude,SP,568.075574
SP,1014.75,1,credit_card,14.76,283,5054,1,1,relogios_presentes,SP,17.320687
SP,61.68,1,credit_card,7.78,125,2160,1,1,esporte_lazer,SP,14.743308
SP,113.26,1,boleto,13.36,150,1056,1,1,esporte_lazer,SP,215.821762
SP,86.08,1,credit_card,16.18,2600,15000,1,1,moveis_decoracao,SP,515.385111
RJ,153.09,1,credit_card,18.19,1250,14440,1,1,cama_mesa_banho,SP,663.535583
SP,1077.41,1,credit_card,87.41,30000,251625,1,1,beleza_saude,SP,16.743519
SP,230.2,1,boleto,9.29,1225,13545,1,1,informatica_acessorios,SP,92.414187
SP,146.49,1,credit_card,41.49,1950,42000,1,1,moveis_decoracao,SP,526.077949
SP,53.61,1,credit_card,13.71,750,4800,1,1,cama_mesa_banho,SP,299.682734
SP,171.44,1,credit_card,21.54,2500,7448,1,1,moveis_decoracao,MG,251.689205
SP,94.31,1,credit_card,14.31,300,2464,1,1,relogios_presentes,RJ,359.546334
RJ,215.15,1,credit_card,19.25,1550,2800,1,1,beleza_saude,MG,390.599317
SP,17.38,1,boleto,7.39,200,8750,1,1,moveis_decoracao,SP,106.816059
SP,70.76,1,credit_card,23.05,2450,45600,1,1,moveis_decoracao,SP,21.837547
SP,36.39,1,credit_card,7.39,200,352,1,1,relogios_presentes,SP,11.860456
SP,242,1,credit_card,13.1,342,3510,1,1,relogios_presentes,SP,350.123816
SP,678.82,1,credit_card,19.12,774,5176,1,2,relogios_presentes,SP,108.715183
RJ,95.3,1,boleto,15.31,400,880,1,1,informatica_acessorios,SP,477.458439
RJ,25,1,credit_card,15.1,200,850,1,1,esporte_lazer,SP,324.965656
SP,68.41,1,boleto,13.41,850,27000,1,1,moveis_decoracao,SP,223.775833
RJ,309.99,1,credit_card,20.99,799,3536,1,1,brinquedos,SP,677.094633
SP,306.86,1,boleto,27.06,13700,99820,1,1,moveis_decoracao,SP,88.061829
SP,29.88,1,credit_card,7.39,150,1056,1,1,informatica_acessorios,SP,10.026043
RJ,126.19,1,credit_card,15.87,200,990,1,1,beleza_saude,SP,412.068687
SP,47.37,1,credit_card,18.37,9350,56000,1,1,utilidades_domesticas,SP,91.423383
SP,384.58,1,credit_card,34.78,5033,32000,1,1,cama_mesa_banho,SP,308.592197
SP,220.04,1,credit_card,15.04,9750,12600,1,1,cama_mesa_banho,SP,122.86154
RJ,206.33,1,credit_card,16.43,300,4617,1,1,utilidades_domesticas,SP,352.582883
SP,268.64,1,credit_card,16.64,300,3000,1,1,esporte_lazer,RJ,340.879235
SP,95.18,1,credit_card,16.18,2100,24000,1,1,cama_mesa_banho,SP,41.520195
SP,41.89,1,credit_card,7.39,1013,7200,1,1,informatica_acessorios,SP,17.015547
SP,267.5,1,boleto,27.5,7000,37800,1,1,beleza_saude,SP,32.173468
SP,853.95,1,credit_card,138.86,13400,168642,1,1,cama_mesa_banho,SP,309.811039
SP,81.78,1,credit_card,11.88,800,23625,1,1,cama_mesa_banho,SP,318.434561
RJ,127.21,1,credit_card,17.21,188,4800,1,1,informatica_acessorios,PR,894.387623
SP,54,1,credit_card,14.1,200,1875,1,1,informatica_acessorios,MG,473.768196
SP,55.91,1,credit_card,10.96,250,5566,1,1,brinquedos,SP,48.741182
SP,19.92,1,credit_card,8.88,450,1800,1,1,beleza_saude,SP,4.018379
RJ,222.21,1,credit_card,42.51,600,8448,1,1,esporte_lazer,SP,340.104879
SP,99.54,1,credit_card,10.04,207,2926,1,1,informatica_acessorios,SP,68.758131
RJ,52.59,1,boleto,16.6,1250,12000,1,1,cama_mesa_banho,SP,310.432394
RJ,65.09,1,credit_card,15.1,250,4807,1,1,beleza_saude,MG,791.947736
SP,63.4,1,credit_card,17.6,1400,3840,1,1,beleza_saude,MG,571.221849
RJ,74.77,1,credit_card,19.87,1950,20000,1,1,cama_mesa_banho,SP,317.546472
SP,699.94,1,credit_card,40.94,17650,105840,1,1,esporte_lazer,SP,120.348703
SP,202.87,1,boleto,17.06,350,3360,1,1,informatica_acessorios,MG,430.454028
SP,137.12,1,credit_card,14.22,1750,4500,1,1,cama_mesa_banho,SP,313.692025
SP,103.93,1,credit_card,14.93,1550,8960,1,1,cama_mesa_banho,SP,488.716762
RJ,184.96,1,credit_card,16.06,140,3136,1,1,relogios_presentes,SP,418.725293
SP,329.1,1,credit_card,25.1,400,5610,1,1,beleza_saude,SP,411.770163
SP,61.59,1,credit_card,12.69,600,33930,1,1,brinquedos,SP,35.952248
SP,29.05,1,credit_card,11.85,238,2080,1,1,esporte_lazer,SP,239.24239
SP,295.12,1,credit_card,16.12,3800,55352,1,1,esporte_lazer,PR,824.345061
RJ,148.68,1,credit_card,15.68,1900,23625,1,1,cama_mesa_banho,SP,716.016138
SP,118.81,1,credit_card,8.04,400,5508,1,1,esporte_lazer,SP,27.222167
RJ,143.69,1,credit_card,36.5,1300,5120,1,1,cama_mesa_banho,SP,457.146375
SP,65.09,1,credit_card,25.19,8550,51200,1,1,moveis_decoracao,MG,183.544847
SP,3016.01,1,credit_card,17.01,550,2704,1,1,relogios_presentes,SP,103.807292
SP,32.75,1,credit_card,7.76,200,2500,1,1,esporte_lazer,SP,123.043182
SP,22.38,1,credit_card,7.39,300,2048,1,1,moveis_decoracao,SP,17.244502
SP,178.34,1,credit_card,8.44,300,1936,1,1,relogios_presentes,SP,123.560998
SP,55.6,1,credit_card,7.6,250,352,1,1,relogios_presentes,SP,42.284084
SP,43.17,1,credit_card,18.27,250,1680,1,1,moveis_decoracao,PR,822.00892
RJ,53.31,1,credit_card,19.32,950,2560,1,1,cama_mesa_banho,SP,249.469462
SP,32.68,1,credit_card,7.78,155,5130,1,1,esporte_lazer,SP,41.753555
SP,185.07,1,credit_card,38.07,2499,11628,1,1,informatica_acessorios,SP,301.497987
SP,62.33,1,credit_card,9.34,800,16000,1,1,moveis_decoracao,SP,8.781886
RJ,74.16,1,credit_card,14.17,200,3960,1,1,beleza_saude,SP,326.951472
SP,166.37,1,credit_card,8.37,375,18513,1,1,esporte_lazer,SP,49.778836
SP,111.19,1,credit_card,12.19,250,640,1,1,relogios_presentes,SP,144.92078
SP,42.77,1,credit_card,12.87,250,1200,1,1,beleza_saude,SP,348.061253
SP,128.25,1,credit_card,13.25,200,6656,1,1,esporte_lazer,SP,349.617268
RJ,108.02,1,credit_card,8.12,300,4096,1,1,beleza_saude,RJ,17.405323
SP,121.44,1,credit_card,8.95,450,2448,1,1,esporte_lazer,SP,11.43431
RJ,102.7,1,credit_card,17.31,1650,15750,1,1,utilidades_domesticas,PR,705.674546
SP,162.85,1,credit_card,13.95,7474,62640,1,1,cama_mesa_banho,SP,91.237136
RJ,86.24,1,credit_card,16.25,500,4180,1,1,brinquedos,SP,258.618063
SP,441.79,1,credit_card,21.8,6175,15708,1,1,esporte_lazer,PR,484.908643
SP,144.5,1,credit_card,14.51,5250,39780,1,1,brinquedos,SP,18.839374
SP,194.85,1,credit_card,14.86,3300,54000,1,1,cama_mesa_banho,SP,6.368532
SP,57.5,1,credit_card,11.85,200,2112,1,1,informatica_acessorios,SP,349.186888
SP,276.26,1,credit_card,26.26,11450,70875,1,1,moveis_decoracao,SP,45.877359
SP,46.02,1,boleto,14.52,600,8100,1,1,moveis_decoracao,PR,662.987156
SP,133.76,1,boleto,13.86,1350,4374,1,1,beleza_saude,SP,292.109717
SP,68.32,1,credit_card,19.32,750,1320,1,1,moveis_decoracao,RJ,235.367345
SP,159.86,1,credit_card,9.86,517,9240,1,1,brinquedos,SP,5.859886
SP,63.52,1,credit_card,14.52,300,8349,1,1,moveis_decoracao,PR,363.817122
SP,82.98,1,credit_card,13.08,2600,15000,1,1,moveis_decoracao,SP,23.813667
SP,62.29,1,credit_card,8.29,500,32000,1,1,moveis_decoracao,SP,32.702534
SP,165.34,1,credit_card,16.34,7300,32400,1,1,moveis_decoracao,SP,10.955159
RJ,126.33,1,boleto,18.33,573,5005,1,1,informatica_acessorios,PR,925.642178
RJ,101.63,1,boleto,12.13,363,3808,1,1,brinquedos,SP,194.2459
RJ,27.46,1,boleto,7.56,150,1920,1,1,cama_mesa_banho,RJ,14.138795
SP,28.23,1,boleto,15.23,217,1260,1,1,utilidades_domesticas,PR,321.99014
SP,84.08,1,boleto,13.08,2850,27000,1,1,utilidades_domesticas,SP,90.813106
SP,97.66,1,credit_card,27.66,1500,28000,1,1,moveis_decoracao,SP,422.776289
SP,20.75,1,credit_card,7.87,180,2304,1,1,informatica_acessorios,SP,57.848275
SP,56.86,1,credit_card,10.96,700,1800,1,1,moveis_decoracao,SP,85.691779
RJ,114.2,1,credit_card,28.22,400,2464,1,1,brinquedos,SP,342.772979
SP,85.8,1,credit_card,7.8,250,640,1,1,relogios_presentes,SP,60.749263
SP,73.63,1,boleto,9.14,450,6090,1,1,beleza_saude,SP,49.051125
SP,50.87,1,credit_card,7.87,150,5832,1,1,esporte_lazer,SP,51.804479
SP,65.38,1,credit_card,7.39,100,8000,1,1,informatica_acessorios,SP,5.920581
SP,232.07,1,boleto,19.07,4350,4096,1,1,beleza_saude,RJ,350.02413
SP,104.66,1,credit_card,13.66,927,9660,1,1,esporte_lazer,SP,254.554749
SP,70.07,1,credit_card,13.97,950,9450,1,1,cama_mesa_banho,SP,289.009023
SP,86.72,1,credit_card,11.73,3400,23100,1,1,esporte_lazer,SP,116.015499
RJ,56.01,1,credit_card,16.11,500,22000,1,1,cama_mesa_banho,SP,442.950365
SP,151.05,1,boleto,16.05,350,1547,1,1,informatica_acessorios,RJ,353.223295
RJ,112.22,1,credit_card,32.22,1300,37200,1,1,brinquedos,SP,350.904993
SP,32.77,1,credit_card,7.78,400,8000,1,1,moveis_decoracao,SP,7.100148
RJ,164.79,1,boleto,15.79,250,352,1,1,relogios_presentes,SP,484.41461
SP,49.55,1,boleto,7.55,200,2496,1,1,esporte_lazer,SP,27.993249
SP,222.97,1,credit_card,12.97,20100,23625,1,1,cama_mesa_banho,SP,317.296247
RJ,127.41,1,credit_card,17.51,835,11880,1,1,cama_mesa_banho,SP,539.361503
SP,84.83,1,credit_card,9.94,214,3276,1,1,informatica_acessorios,SP,84.940176
SP,63.2,1,credit_card,16.54,466,4576,1,1,esporte_lazer,SP,82.592487
SP,159.14,1,credit_card,9.24,200,1870,1,1,esporte_lazer,SP,19.825824
RJ,63.1,1,credit_card,15.4,175,2210,1,1,esporte_lazer,SP,361.037588
SP,73.71,1,boleto,14.72,1450,29925,1,1,cama_mesa_banho,SP,271.416497
SP,27.77,1,credit_card,7.78,100,4500,1,1,beleza_saude,SP,18.584274
SP,63.89,1,boleto,13.69,213,2808,1,1,informatica_acessorios,PR,500.680341
RJ,89.25,1,credit_card,9.26,250,3960,1,1,beleza_saude,SP,335.238954
RJ,148.69,1,credit_card,18.79,200,1936,1,1,relogios_presentes,SP,622.302443
RJ,152.74,1,credit_card,18.19,2100,6960,1,1,cama_mesa_banho,SP,569.356977
SP,1036.83,1,credit_card,24.97,4750,11880,1,1,informatica_acessorios,SP,302.614904
SP,127.38,1,credit_card,17.48,1975,16523,1,1,cama_mesa_banho,SP,303.273151
SP,72.99,1,credit_card,13.44,950,8866,1,1,moveis_decoracao,SP,309.599294
SP,23.78,1,credit_card,8.88,800,4096,1,1,beleza_saude,SP,14.7952
SP,119.82,1,credit_card,14.82,1300,2560,1,1,cama_mesa_banho,SP,238.337348
SP,90.85,1,credit_card,12.05,150,2048,1,1,moveis_decoracao,SP,397.173232
SP,58.75,1,credit_card,11.85,600,4800,1,1,cama_mesa_banho,SP,318.730965
SP,57.6,1,credit_card,7.61,250,9522,1,1,brinquedos,SP,2.34793
SP,55.76,1,boleto,17.76,800,8192,1,1,esporte_lazer,SP,33.065165
SP,132.13,1,credit_card,13.13,2250,10648,1,1,utilidades_domesticas,SP,117.147464
SP,145.79,1,boleto,15.79,200,1080,1,1,beleza_saude,RJ,352.535519
SP,82.76,1,boleto,12.77,250,352,1,1,informatica_acessorios,SP,121.609225
SP,133.76,1,credit_card,13.86,1350,4374,1,1,beleza_saude,SP,292.305987
SP,139.43,1,boleto,35.73,2200,26400,1,1,utilidades_domesticas,SP,21.499345
RJ,72.38,1,credit_card,12.48,431,4845,1,1,beleza_saude,RJ,40.703497
SP,77.47,1,boleto,11.48,770,1650,1,1,esporte_lazer,SP,15.752591
SP,61.59,1,credit_card,12.69,800,33930,1,1,brinquedos,SP,47.432106
RJ,129.19,1,boleto,18.87,150,990,1,1,beleza_saude,SP,595.469074
SP,36.78,1,credit_card,7.78,250,352,1,1,relogios_presentes,SP,22.02879
RJ,68.03,1,credit_card,15.13,625,5460,1,1,moveis_decoracao,SP,336.749548
RJ,119.29,1,credit_card,39.49,1850,99072,1,1,utilidades_domesticas,SP,359.629791
SP,84.56,1,credit_card,13.16,150,1936,1,1,informatica_acessorios,SP,375.642749
SP,113.71,1,credit_card,13.72,1800,11400,1,1,cama_mesa_banho,SP,311.018559
SP,52.38,1,boleto,16.58,1100,9600,1,1,utilidades_domesticas,SP,19.787792
SP,62.99,1,credit_card,13.01,676,5474,1,1,utilidades_domesticas,SP,285.375295
SP,64.08,1,credit_card,21.18,13900,64000,1,1,utilidades_domesticas,SP,9.970525
SP,77.78,1,boleto,7.78,233,2448,1,1,brinquedos,SP,21.186663
SP,56.6,1,credit_card,14.1,500,6000,1,1,moveis_decoracao,PR,339.022666
SP,39.48,1,credit_card,7.48,150,15840,1,1,beleza_saude,SP,15.702454
RJ,147.65,1,credit_card,17.75,1000,8910,1,1,esporte_lazer,PR,833.769151
SP,38.62,1,credit_card,8.72,350,9375,1,1,utilidades_domesticas,SP,66.386153
SP,144.8,1,credit_card,17.8,4338,2856,1,1,relogios_presentes,SP,292.785514
SP,68.9,1,boleto,16,2300,23520,1,1,brinquedos,SP,341.822091
SP,44.59,1,credit_card,12.69,600,1040,1,1,cama_mesa_banho,SP,294.942197
SP,121.04,1,credit_card,16.04,5300,31360,1,1,utilidades_domesticas,SP,21.042759
SP,61.79,1,credit_card,12.79,400,640,1,1,relogios_presentes,SP,389.305969
RJ,64.37,1,debit_card,18.42,350,3800,1,1,cama_mesa_banho,SP,507.651052
SP,56.78,1,credit_card,7.78,250,640,1,1,relogios_presentes,SP,77.281992
SP,29.41,1,credit_card,7.41,250,15625,1,1,utilidades_domesticas,SP,92.236749
RJ,162.66,1,credit_card,27.67,1550,16000,1,1,esporte_lazer,PR,1064.922473
SP,170.98,1,credit_card,17.98,2450,23625,1,1,cama_mesa_banho,SP,204.058543
SP,78.42,1,credit_card,17.53,500,9240,1,1,esporte_lazer,SP,51.352272
SP,257.15,1,credit_card,18.15,3300,8712,1,1,moveis_decoracao,MG,145.566667
RJ,208.2,1,boleto,61.2,2950,35000,1,2,moveis_decoracao,SP,366.177939
SP,160.76,1,credit_card,15.76,8950,25650,1,1,utilidades_domesticas,MG,245.224949
SP,191.4,1,boleto,19.5,3300,5000,1,1,esporte_lazer,SP,318.854153
SP,122.17,1,credit_card,12.27,147,1680,1,1,brinquedos,SP,277.206332
SP,218.37,1,boleto,10.37,550,2880,1,1,beleza_saude,SP,186.223782
SP,203.67,1,credit_card,12.84,416,2106,1,1,relogios_presentes,SP,234.449299
SP,271.29,1,credit_card,46.29,5400,94500,1,1,moveis_decoracao,SP,19.579121
RJ,87.64,1,credit_card,17.74,950,23625,1,1,cama_mesa_banho,SP,594.837372
SP,169.87,1,credit_card,17.97,4338,2856,1,1,relogios_presentes,SP,288.167298
RJ,64,1,credit_card,14.1,300,6000,1,1,informatica_acessorios,MG,337.264228
SP,146.02,1,credit_card,16.12,1000,33696,1,1,brinquedos,RJ,373.627408
SP,774.03,1,credit_card,27.03,3400,17044,1,2,esporte_lazer,SP,12.064353
SP,85.62,1,credit_card,13.62,150,2912,1,1,informatica_acessorios,PR,522.006299
SP,125.44,1,credit_card,25.54,2800,6450,1,1,moveis_decoracao,MG,531.13211
SP,283.99,1,credit_card,48.26,19200,135256,1,1,cama_mesa_banho,SP,66.619849
SP,620.82,1,credit_card,70.82,30000,210000,1,1,beleza_saude,SP,56.790937
RJ,560.77,1,credit_card,12.77,775,4968,1,1,beleza_saude,RJ,29.953548
SP,83.56,1,credit_card,13.56,2800,24000,1,1,moveis_decoracao,SP,526.56854
SP,106.63,1,boleto,7.88,3100,16200,1,1,utilidades_domesticas,SP,77.43473
SP,43.79,1,voucher,13.79,1050,26208,1,1,utilidades_domesticas,SP,245.565333
SP,65.08,1,credit_card,21.18,9100,27000,1,1,utilidades_domesticas,SP,83.356711
SP,114.33,1,credit_card,14.43,1250,5544,1,1,beleza_saude,PR,380.883592
SP,61.59,1,credit_card,12.69,900,2800,1,1,cama_mesa_banho,SP,285.965396
SP,192.66,1,credit_card,12.76,4338,2856,1,1,relogios_presentes,SP,308.851506
SP,87.08,1,boleto,13.08,1800,19250,1,1,cama_mesa_banho,SP,36.891203
SP,80.61,1,credit_card,12.61,156,3240,1,1,informatica_acessorios,PR,441.223518
RJ,215.56,1,credit_card,35.76,2750,6160,1,1,cama_mesa_banho,SP,414.254805
SP,108.3,1,boleto,12.8,353,5520,1,1,esporte_lazer,PR,501.469622
RJ,23.42,1,credit_card,14.52,75,2783,1,1,utilidades_domesticas,SP,596.022274
SP,153.5,1,credit_card,11.6,925,62092,1,1,brinquedos,SP,78.443266
SP,18.38,1,credit_card,7.39,450,4080,1,1,brinquedos,SP,25.39501
SP,35.01,1,credit_card,14.11,200,2378,1,1,informatica_acessorios,MG,486.766389
RJ,167.2,1,boleto,17.3,1367,16965,1,1,moveis_decoracao,SP,307.450086
SP,131.94,1,credit_card,12.04,1650,38700,1,1,moveis_decoracao,SP,96.603058
SP,34.72,1,boleto,11.73,7350,38750,1,1,utilidades_domesticas,SP,112.27714
SP,59.09,1,credit_card,15.1,700,7920,1,1,utilidades_domesticas,PR,560.812434
SP,153.42,1,boleto,13.42,320,2772,1,1,relogios_presentes,SP,91.120548
SP,31.77,1,credit_card,7.78,100,4500,1,1,beleza_saude,SP,15.656007
SP,1011.31,1,credit_card,51.32,9050,85500,1,1,moveis_decoracao,PR,480.962687
SP,115.4,1,credit_card,17.4,5543,49062,1,1,brinquedos,SP,119.809074
SP,228.28,1,credit_card,18.38,2150,9240,1,1,esporte_lazer,SP,112.653494
